https://www.usnews.com/best-colleges/st-louis-university-2506,Saint Louis University,#106 in National Universities (tie),"$43,996","7,411",St. Louis,MO,Private,Coed,1870,Roman Catholic,Urban,$1.1 billion +,5%
https://www.usnews.com/best-colleges/suny-environmental-science-and-forestry-2851,SUNY College of Environmental Science and Forestry,#106 in National Universities (tie),"$18,218 (out-of-state), $8,568 (in-state)","1,792",Syracuse,NY,Public,Coed,1870,None,City,$35.9 million,2%
https://www.usnews.com/best-colleges/temple-university-3371,Temple University,#106 in National Universities (tie),"$28,426 (out-of-state), $16,666 (in-state)","29,550",Philadelphia,PA,Public,Coed,1925,None,Urban,$615.4 million,7%
https://www.usnews.com/best-colleges/university-of-arizona-1083,University of Arizona,#106 in National Universities (tie),"$32,449 (out-of-state), $11,644 (in-state)","35,123",Tucson,AZ,Public,Coed,1925,None,City,$843.5 million +,7%
https://www.usnews.com/best-colleges/university-of-new-hampshire-2589,University of New Hampshire,#106 in National Universities (tie),"$33,879 (out-of-state), $18,499 (in-state)","12,967",Durham,NH,Public,Coed,1870,None,Suburban,$365.4 million +,4%
https://www.usnews.com/best-colleges/university-of-south-carolina-3448,University of South Carolina,#106 in National Universities (tie),"$32,362 (out-of-state), $12,262 (in-state)","26,362",Columbia,SC,Public,Coed,1870,None,City,$610.3 million,2%
https://www.usnews.com/best-colleges/university-of-the-pacific-1329,University of the Pacific,#106 in National Universities (tie),"$48,040","3,548",Stockton,CA,Private,Coed,1869,None,City,$422.7 million +,6%
https://www.usnews.com/best-colleges/university-of-tulsa-3185,University of Tulsa,#106 in National Universities (tie),"$39,552","3,343",Tulsa,OK,Private,Coed,1869,Presbyterian Church (USA),City,$1.1 billion,19%
https://www.usnews.com/best-colleges/arizona-state-university-tempe-1081,Arizona State University--Tempe,#115 in National Universities (tie),"$28,336 (out-of-state), $10,822 (in-state)","42,427",Tempe,AZ,Public,Coed,1766,None,Urban,$512.4 million +,12%
https://www.usnews.com/best-colleges/auburn-university-1009,Auburn University,#115 in National Universities (tie),"$30,524 (out-of-state), $11,276 (in-state)","23,964",Auburn,AL,Public,Coed,1766,None,Suburban,$729.0 million,3%
https://www.usnews.com/best-colleges/rutgers-newark-2631,Rutgers University--Newark,#115 in National Universities (tie),"$30,717 (out-of-state), $14,409 (in-state)","8,551",Newark,NJ,Public,Coed,1855,None,Urban,$163.6 million +,5%
https://www.usnews.com/best-colleges/university-of-tennessee-3530,University of Tennessee,#115 in National Universities (tie),"$31,196 (out-of-state), $13,006 (in-state)","22,317",Knoxville,TN,Public,Coed,1855,None,Urban,$714.0 million +,DNE
https://www.usnews.com/best-colleges/depaul-university-1671,DePaul University,#119 in National Universities (tie),"$39,975","14,816",Chicago,IL,Private,Coed,1911,Roman Catholic,Urban,$492.4 million,3%
https://www.usnews.com/best-colleges/duquesne-university-3258,Duquesne University,#119 in National Universities (tie),"$38,178","5,942",Pittsburgh,PA,Private,Coed,1911,Roman Catholic,Urban,$307.9 million,4%
https://www.usnews.com/best-colleges/iowa-state-university-1869,Iowa State University,#119 in National Universities (tie),"$23,392 (out-of-state), $9,002 (in-state)","30,406",Ames,IA,Public,Coed,1861,None,City,$910.4 million,7%
https://www.usnews.com/best-colleges/seton-hall-university-new-jersey-2632,Seton Hall University,#119 in National Universities (tie),"$42,170","5,969",South Orange,NJ,Private,Coed,1861,Roman Catholic,Suburban,$251.1 million,4%
https://www.usnews.com/best-colleges/university-of-utah-3675,University of Utah,#119 in National Universities (tie),"$29,215 (out-of-state), $9,222 (in-state)","24,635",Salt Lake City,UT,Publi,ublic,1865,None,N/A,$1.0 billion +,5%
https://www.usnews.com/best-colleges/university-of-oklahoma-3184,University of Oklahoma,#124 in National Universities (tie),"$24,443 (out-of-state), $9,062 (in-state)","22,819",Norman,OK,Public,Coed,1865,None,City,$1.1 billion +,4%
https://www.usnews.com/best-colleges/university-of-south-florida-1537,University of South Florida,#124 in National Universities (tie),"$17,324 (out-of-state), $6,410 (in-state)","31,772",Tampa,FL,Public,Coed,1821,None,Urban,$410.3 million +,6%
https://www.usnews.com/best-colleges/university-of-st-thomas-minnesota-2345,University of St. Thomas,#124 in National Universities (tie),"$41,133","6,199",St. Paul,MN,Private,Coed,1821,Roman Catholic,Urban,$413.0 million,3%
https://www.usnews.com/best-colleges/san-diego-state-university-1151,San Diego State University,#127 in National Universities (tie),"$19,368 (out-of-state), $7,488 (in-state)","30,165",San Diego,CA,Public,Coed,1881,None,Urban,N/A,7%
https://www.usnews.com/best-colleges/university-of-dayton-3127,University of Dayton,#127 in National Universities (tie),"$42,900","8,499",Dayton,OH,Private,Coed,1881,None,Suburban,$524.2 million,7%
https://www.usnews.com/best-colleges/the-catholic-university-of-america-1437,The Catholic University of America,#129 in National Universities (tie),"$45,804","3,315",Washington,DC,Private,Coed,1856,Roman Catholic,Urban,$336.9 million,6%
https://www.usnews.com/best-colleges/university-of-alabama-1051,University of Alabama,#129 in National Universities (tie),"$29,230 (out-of-state), $10,780 (in-state)","33,305",Tuscaloosa,AL,Public,Coed,1856,None,Suburban,$785.4 million,2%
https://www.usnews.com/best-colleges/university-of-illinois-chicago-1776,University of Illinois--Chicago,#129 in National Universities (tie),"$27,672 (out-of-state), $14,816 (in-state)","19,448",Chicago,IL,Public,Coed,1875,None,Urban,$369.3 million +,4%
https://www.usnews.com/best-colleges/university-of-kansas-1948,University of Kansas,#129 in National Universities (tie),"$27,358 (out-of-state), $11,148 (in-state)","19,338",Lawrence,KS,Public,Coed,1875,None,City,$1.6 billion +,6%
https://www.usnews.com/best-colleges/university-of-missouri-2516,University of Missouri,#129 in National Universities (tie),"$26,949 (out-of-state), $9,879 (in-state)","23,817",Columbia,MO,Public,Coed,1887,None,City,$922.1 million,3%
https://www.usnews.com/best-colleges/university-of-nebraska-2565,University of Nebraska--Lincoln,#129 in National Universities (tie),"$25,038 (out-of-state), $9,242 (in-state)","20,954",Lincoln,NE,Public,Coed,1887,None,City,$958.0 million +,9%
https://www.usnews.com/best-colleges/university-of-texas-dallas-9741,University of Texas--Dallas,#129 in National Universities (tie),"$36,876 (out-of-state), $13,034 (in-state)","18,388",Richardson,TX,Public,Coed,1889,None,Suburban,$482.9 million +,4%
